X_Realization1	Y_Realization1	X_Realization2	Y_Realization2	X_Realization3	Y_Realization3
0.000000103125	13.2096	0.000000103125	12.5305	0.000000103125	12.3995
0.00000010625	13.2096	0.00000010625	12.5305	0.00000010625	12.3995
0.000000109375	13.2096	0.000000109375	12.5305	0.000000109375	12.3995
0.0000001125	13.2096	0.0000001125	12.5305	0.0000001125	12.3995
0.000000115625	13.2096	0.000000115625	12.5305	0.000000115625	12.3995
0.00000011875	13.2096	0.00000011875	12.5305	0.00000011875	12.3995
0.000000119014	13.2096	0.000000119014	12.5305	0.000000119014	12.3995
0.000000119762	13.2096	0.000000119762	12.5305	0.000000119762	12.3995
0.00000012051	13.2096	0.00000012051	12.5305	0.00000012051	12.3995
0.000000122007	13.2096	0.000000122007	12.5305	0.000000122007	12.3995
0.000000125	13.2096	0.000000125	12.5305	0.000000125	12.3995
0.000000128125	13.2096	0.000000128125	12.5305	0.000000128125	12.3995
0.00000013125	13.2096	0.00000013125	12.5305	0.00000013125	12.3995
0.000000134375	13.2096	0.000000134375	12.5305	0.000000134375	12.3995
0.0000001375	13.2096	0.0000001375	12.5305	0.0000001375	12.3995
0.00000014375	13.2096	0.00000014375	12.5305	0.00000014375	12.3995
0.000000149066	13.2096	0.000000149066	12.5305	0.000000149066	12.3995
0.00000015	13.2096	0.00000015	12.5305	0.00000015	12.3995
0.000000153125	13.2096	0.000000153125	12.5305	0.000000153125	12.3995
0.00000015625	13.2096	0.00000015625	12.5305	0.00000015625	12.3995
0.0000001625	13.2096	0.0000001625	12.5305	0.0000001625	12.3995
0.00000016875	13.2096	0.00000016875	12.5305	0.00000016875	12.3995
0.000000175	13.2096	0.000000175	12.5305	0.000000175	12.3995
0.000000180853	13.2096	0.000000180853	12.5305	0.000000180853	12.3995
0.000000186707	13.2096	0.000000186707	12.5305	0.000000186707	12.3995
0.0000001875	13.2096	0.0000001875	12.5305	0.0000001875	12.3995
0.000000190625	13.2096	0.000000190625	12.5305	0.000000190625	12.3995
0.00000019375	13.2096	0.00000019375	12.5305	0.00000019375	12.3995
0.0000002	13.2096	0.0000002	12.5305	0.0000002	12.3995
0.000000209375	13.2096	0.000000209375	12.5305	0.000000209375	12.3995
0.00000021875	13.2096	0.00000021875	12.5305	0.00000021875	12.3995
0.000000228125	13.2096	0.000000228125	12.5305	0.000000228125	12.3995
0.000000233852	13.2096	0.000000233852	12.5305	0.000000233852	12.3995
0.0000002375	13.2096	0.0000002375	12.5305	0.0000002375	12.3995
0.000000246875	13.2096	0.000000246875	12.5305	0.000000246875	12.3995
0.00000025625	13.2096	0.00000025625	12.5305	0.00000025625	12.3995
0.000000265625	13.2096	0.000000265625	12.5305	0.000000265625	12.3995
0.000000275	13.2096	0.000000275	12.5305	0.000000275	12.3995
0.000000283951	13.2096	0.000000283951	12.5305	0.000000283951	12.3995
0.000000292902	13.2096	0.000000292902	12.5305	0.000000292902	12.3995
0.00000029375	13.2096	0.00000029375	12.5305	0.00000029375	12.3995
0.000000296094	13.2096	0.000000296094	12.5305	0.000000296094	12.3995
0.000000298438	13.2096	0.000000298438	12.5305	0.000000298438	12.3995
0.000000303125	13.2096	0.000000303125	12.5305	0.000000303125	12.3995
0.0000003125	13.2096	0.0000003125	12.5305	0.0000003125	12.3995
0.000000321875	13.2096	0.000000321875	12.5305	0.000000321875	12.3995
0.00000033125	13.2096	0.00000033125	12.5305	0.00000033125	12.3995
0.000000340625	13.2096	0.000000340625	12.5305	0.000000340625	12.3995
0.00000035	13.2096	0.00000035	12.5305	0.00000035	12.3995
0.000000358432	13.2096	0.000000358432	12.5305	0.000000358432	12.3995
0.000000366863	13.2096	0.000000366863	12.5305	0.000000366863	12.3995
